,template,docked,rmsd,uniprot_id
23459,1S19_MC9,3CS4_COV,1.018,P11473
23460,1S19_MC9,1TXI_TX5,1.069,P11473
23461,1S19_MC9,3A3Z_2MV,1.0390000000000001,P11473
23462,1S19_MC9,3A40_23R,0.733,P11473
23463,1S19_MC9,2HAR_OCC,1.151,P11473
23464,1S19_MC9,5YT2_90O,1.3530000000000002,P11473
23465,1S19_MC9,1S19_MC9,0.597,P11473
23466,1S19_MC9,2HB8_MVD,0.9159999999999999,P11473
23467,1S19_MC9,2HB7_O1C,0.8079999999999999,P11473
23468,1S19_MC9,1IE8_KH1,1.3,P11473
23469,1S19_MC9,3TKC_FMV,0.9229999999999999,P11473
23470,1S19_MC9,3KPZ_ZNE,1.484,P11473
23471,1S19_MC9,3P8X_ZYD,0.816,P11473
23472,5YT2_90O,2HAM_C33,1.368,P11473
23473,5YT2_90O,3CS6_0CO,1.6440000000000001,P11473
23474,5YT2_90O,3CS4_COV,0.8859999999999999,P11473
23475,5YT2_90O,5YT2_90O,1.531,P11473
23476,5YT2_90O,2HB7_O1C,0.546,P11473
23477,5YT2_90O,4ITE_TEY,1.167,P11473
23478,3CS4_COV,2HAS_C3O,0.73,P11473
23479,3CS4_COV,2HAM_C33,0.452,P11473
23480,3CS4_COV,3CS6_0CO,0.7340000000000001,P11473
23481,3CS4_COV,3CS4_COV,1.151,P11473
23482,3CS4_COV,1TXI_TX5,1.099,P11473
23483,3CS4_COV,3A3Z_2MV,0.485,P11473
23484,3CS4_COV,3A40_23R,0.622,P11473
23485,3CS4_COV,2HAR_OCC,0.8,P11473
23486,3CS4_COV,5YT2_90O,1.036,P11473
23487,3CS4_COV,1S19_MC9,0.672,P11473
23488,3CS4_COV,2HB8_MVD,0.7609999999999999,P11473
23489,3CS4_COV,2HB7_O1C,0.6759999999999999,P11473
23490,3CS4_COV,1IE8_KH1,0.97,P11473
23491,3CS4_COV,3TKC_FMV,1.784,P11473
23492,3CS4_COV,3KPZ_ZNE,1.185,P11473
23493,3CS4_COV,3P8X_ZYD,0.833,P11473
23494,2HB8_MVD,2HAS_C3O,0.747,P11473
23495,2HB8_MVD,2HAM_C33,0.518,P11473
23496,2HB8_MVD,3CS6_0CO,0.49700000000000005,P11473
23497,2HB8_MVD,3CS4_COV,0.653,P11473
23498,2HB8_MVD,1TXI_TX5,0.7340000000000001,P11473
23499,2HB8_MVD,3A3Z_2MV,0.608,P11473
23500,2HB8_MVD,3A40_23R,0.38799999999999996,P11473
23501,2HB8_MVD,2HAR_OCC,0.82,P11473
23502,2HB8_MVD,1S19_MC9,0.7879999999999999,P11473
23503,2HB8_MVD,2HB8_MVD,0.7120000000000001,P11473
23504,2HB8_MVD,2HB7_O1C,0.675,P11473
23505,2HB8_MVD,1IE8_KH1,1.022,P11473
23506,2HB8_MVD,4G2I_0VQ,10.294,P11473
23507,2HB8_MVD,3TKC_FMV,0.7859999999999999,P11473
23508,2HB8_MVD,3KPZ_ZNE,1.736,P11473
23509,2HB8_MVD,3P8X_ZYD,0.698,P11473
23510,2HAS_C3O,2HAS_C3O,0.7659999999999999,P11473
23511,2HAS_C3O,2HAM_C33,1.015,P11473
23512,2HAS_C3O,3CS6_0CO,0.6729999999999999,P11473
23513,2HAS_C3O,3CS4_COV,0.599,P11473
23514,2HAS_C3O,1TXI_TX5,0.88,P11473
23515,2HAS_C3O,3A3Z_2MV,0.617,P11473
23516,2HAS_C3O,3A40_23R,0.6659999999999999,P11473
23517,2HAS_C3O,2HAR_OCC,1.409,P11473
23518,2HAS_C3O,5YT2_90O,1.114,P11473
23519,2HAS_C3O,1S19_MC9,0.9420000000000001,P11473
23520,2HAS_C3O,2HB8_MVD,0.5760000000000001,P11473
23521,2HAS_C3O,2HB7_O1C,0.7659999999999999,P11473
23522,2HAS_C3O,1IE8_KH1,0.9470000000000001,P11473
23523,2HAS_C3O,4G2I_0VQ,9.936,P11473
23524,2HAS_C3O,3TKC_FMV,0.83,P11473
23525,2HAS_C3O,3KPZ_ZNE,1.09,P11473
23526,2HAS_C3O,4ITE_TEY,0.9840000000000001,P11473
23527,2HAS_C3O,3P8X_ZYD,0.679,P11473
23528,3KPZ_ZNE,2HAS_C3O,0.8690000000000001,P11473
23529,3KPZ_ZNE,2HAM_C33,0.725,P11473
23530,3KPZ_ZNE,3CS6_0CO,1.426,P11473
23531,3KPZ_ZNE,3CS4_COV,1.112,P11473
23532,3KPZ_ZNE,1TXI_TX5,1.804,P11473
23533,3KPZ_ZNE,3A3Z_2MV,0.608,P11473
23534,3KPZ_ZNE,3A40_23R,0.579,P11473
23535,3KPZ_ZNE,2HAR_OCC,1.113,P11473
23536,3KPZ_ZNE,5YT2_90O,1.077,P11473
23537,3KPZ_ZNE,1S19_MC9,1.751,P11473
23538,3KPZ_ZNE,2HB8_MVD,0.785,P11473
23539,3KPZ_ZNE,2HB7_O1C,0.9159999999999999,P11473
23540,3KPZ_ZNE,1IE8_KH1,1.2209999999999999,P11473
23541,3KPZ_ZNE,3TKC_FMV,1.475,P11473
23542,3KPZ_ZNE,3KPZ_ZNE,0.627,P11473
23543,3KPZ_ZNE,3P8X_ZYD,1.079,P11473
23544,2HAR_OCC,2HAS_C3O,0.607,P11473
23545,2HAR_OCC,2HAM_C33,0.9440000000000001,P11473
23546,2HAR_OCC,3CS6_0CO,0.6940000000000001,P11473
23547,2HAR_OCC,3CS4_COV,0.523,P11473
23548,2HAR_OCC,1TXI_TX5,0.616,P11473
23549,2HAR_OCC,3A3Z_2MV,0.516,P11473
23550,2HAR_OCC,3A40_23R,0.6809999999999999,P11473
23551,2HAR_OCC,2HAR_OCC,0.742,P11473
23552,2HAR_OCC,5YT2_90O,1.7730000000000001,P11473
23553,2HAR_OCC,1S19_MC9,0.956,P11473
23554,2HAR_OCC,2HB8_MVD,0.537,P11473
23555,2HAR_OCC,2HB7_O1C,0.483,P11473
23556,2HAR_OCC,1IE8_KH1,1.38,P11473
23557,2HAR_OCC,3TKC_FMV,0.7609999999999999,P11473
23558,2HAR_OCC,3KPZ_ZNE,1.034,P11473
23559,2HAR_OCC,4ITE_TEY,0.878,P11473
23560,2HAR_OCC,3P8X_ZYD,0.617,P11473
23561,2HAM_C33,2HAS_C3O,0.669,P11473
23562,2HAM_C33,2HAM_C33,0.7659999999999999,P11473
23563,2HAM_C33,3CS6_0CO,0.736,P11473
23564,2HAM_C33,3CS4_COV,0.534,P11473
23565,2HAM_C33,1TXI_TX5,0.795,P11473
23566,2HAM_C33,3A3Z_2MV,0.618,P11473
23567,2HAM_C33,3A40_23R,0.414,P11473
23568,2HAM_C33,2HAR_OCC,0.86,P11473
23569,2HAM_C33,1S19_MC9,1.291,P11473
23570,2HAM_C33,2HB8_MVD,0.557,P11473
23571,2HAM_C33,2HB7_O1C,0.9570000000000001,P11473
23572,2HAM_C33,1IE8_KH1,1.077,P11473
23573,2HAM_C33,3TKC_FMV,0.907,P11473
23574,2HAM_C33,3KPZ_ZNE,1.1420000000000001,P11473
23575,2HAM_C33,4ITE_TEY,0.895,P11473
23576,2HAM_C33,3P8X_ZYD,0.821,P11473
23577,1TXI_TX5,2HAS_C3O,1.996,P11473
23578,1TXI_TX5,3CS6_0CO,2.145,P11473
23579,1TXI_TX5,3CS4_COV,1.653,P11473
23580,1TXI_TX5,1TXI_TX5,1.043,P11473
23581,1TXI_TX5,3A3Z_2MV,1.92,P11473
23582,1TXI_TX5,3A40_23R,1.9909999999999999,P11473
23583,1TXI_TX5,1S19_MC9,1.4380000000000002,P11473
23584,1TXI_TX5,2HB7_O1C,1.9409999999999998,P11473
23585,1TXI_TX5,1IE8_KH1,2.013,P11473
23586,1TXI_TX5,4G2I_0VQ,10.068999999999999,P11473
23587,1TXI_TX5,3TKC_FMV,1.197,P11473
23588,1TXI_TX5,3KPZ_ZNE,1.649,P11473
23589,4G2I_0VQ,4G2I_0VQ,0.5710000000000001,P11473
23590,3CS6_0CO,2HAS_C3O,1.012,P11473
23591,3CS6_0CO,2HAM_C33,0.9009999999999999,P11473
23592,3CS6_0CO,3CS6_0CO,0.627,P11473
23593,3CS6_0CO,3CS4_COV,0.57,P11473
23594,3CS6_0CO,1TXI_TX5,1.045,P11473
23595,3CS6_0CO,3A3Z_2MV,0.466,P11473
23596,3CS6_0CO,3A40_23R,0.563,P11473
23597,3CS6_0CO,2HAR_OCC,1.06,P11473
23598,3CS6_0CO,5YT2_90O,1.714,P11473
23599,3CS6_0CO,1S19_MC9,1.354,P11473
23600,3CS6_0CO,2HB8_MVD,0.6509999999999999,P11473
23601,3CS6_0CO,2HB7_O1C,0.731,P11473
23602,3CS6_0CO,1IE8_KH1,0.968,P11473
23603,3CS6_0CO,3TKC_FMV,1.733,P11473
23604,3CS6_0CO,3KPZ_ZNE,1.49,P11473
23605,3CS6_0CO,3P8X_ZYD,1.107,P11473
23606,2HB7_O1C,2HAS_C3O,0.731,P11473
23607,2HB7_O1C,2HAM_C33,0.902,P11473
23608,2HB7_O1C,3CS6_0CO,0.728,P11473
23609,2HB7_O1C,3CS4_COV,0.555,P11473
23610,2HB7_O1C,1TXI_TX5,0.9129999999999999,P11473
23611,2HB7_O1C,3A3Z_2MV,0.508,P11473
23612,2HB7_O1C,3A40_23R,0.6409999999999999,P11473
23613,2HB7_O1C,2HAR_OCC,0.878,P11473
23614,2HB7_O1C,5YT2_90O,1.868,P11473
23615,2HB7_O1C,1S19_MC9,0.8690000000000001,P11473
23616,2HB7_O1C,2HB8_MVD,0.602,P11473
23617,2HB7_O1C,2HB7_O1C,0.628,P11473
23618,2HB7_O1C,1IE8_KH1,1.8719999999999999,P11473
23619,2HB7_O1C,3TKC_FMV,0.8079999999999999,P11473
23620,2HB7_O1C,3KPZ_ZNE,1.1,P11473
23621,2HB7_O1C,4ITE_TEY,0.85,P11473
23622,2HB7_O1C,3P8X_ZYD,1.082,P11473
23623,3TKC_FMV,2HAS_C3O,0.7170000000000001,P11473
23624,3TKC_FMV,3CS6_0CO,0.57,P11473
23625,3TKC_FMV,3CS4_COV,0.5670000000000001,P11473
23626,3TKC_FMV,1TXI_TX5,1.3619999999999999,P11473
23627,3TKC_FMV,3A3Z_2MV,0.875,P11473
23628,3TKC_FMV,3A40_23R,0.983,P11473
23629,3TKC_FMV,2HAR_OCC,0.894,P11473
23630,3TKC_FMV,1S19_MC9,0.674,P11473
23631,3TKC_FMV,2HB8_MVD,0.862,P11473
23632,3TKC_FMV,1IE8_KH1,1.0979999999999999,P11473
23633,3TKC_FMV,4G2I_0VQ,9.87,P11473
23634,3TKC_FMV,3TKC_FMV,0.7859999999999999,P11473
23635,3TKC_FMV,3KPZ_ZNE,1.085,P11473
23636,3TKC_FMV,3P8X_ZYD,0.626,P11473
23637,3A3Z_2MV,2HAS_C3O,0.778,P11473
23638,3A3Z_2MV,2HAM_C33,1.237,P11473
23639,3A3Z_2MV,3CS6_0CO,0.638,P11473
23640,3A3Z_2MV,3CS4_COV,0.483,P11473
23641,3A3Z_2MV,1TXI_TX5,0.7240000000000001,P11473
23642,3A3Z_2MV,3A3Z_2MV,0.43,P11473
23643,3A3Z_2MV,3A40_23R,0.609,P11473
23644,3A3Z_2MV,2HAR_OCC,0.9159999999999999,P11473
23645,3A3Z_2MV,1S19_MC9,1.5230000000000001,P11473
23646,3A3Z_2MV,2HB8_MVD,0.597,P11473
23647,3A3Z_2MV,2HB7_O1C,0.897,P11473
23648,3A3Z_2MV,1IE8_KH1,0.888,P11473
23649,3A3Z_2MV,3KPZ_ZNE,1.3130000000000002,P11473
23650,3A3Z_2MV,3P8X_ZYD,1.44,P11473
23651,3P8X_ZYD,2HAS_C3O,0.903,P11473
23652,3P8X_ZYD,3CS6_0CO,0.7070000000000001,P11473
23653,3P8X_ZYD,3CS4_COV,1.558,P11473
23654,3P8X_ZYD,1TXI_TX5,0.799,P11473
23655,3P8X_ZYD,3A40_23R,0.6609999999999999,P11473
23656,3P8X_ZYD,2HAR_OCC,0.86,P11473
23657,3P8X_ZYD,1S19_MC9,0.675,P11473
23658,3P8X_ZYD,2HB8_MVD,1.49,P11473
23659,3P8X_ZYD,2HB7_O1C,0.757,P11473
23660,3P8X_ZYD,1IE8_KH1,1.074,P11473
23661,3P8X_ZYD,4G2I_0VQ,10.341,P11473
23662,3P8X_ZYD,3TKC_FMV,1.791,P11473
23663,3P8X_ZYD,3KPZ_ZNE,1.041,P11473
23664,3P8X_ZYD,3P8X_ZYD,0.41200000000000003,P11473
23665,3AZ2_DS3,3AZ2_DS3,0.616,P11473
23666,3AZ2_DS3,3AZ3_DS6,1.5119999999999998,P11473
23667,3AZ2_DS3,3AZ1_DS2,1.795,P11473
23668,1IE8_KH1,2HAS_C3O,0.769,P11473
23669,1IE8_KH1,2HAM_C33,0.841,P11473
23670,1IE8_KH1,3CS6_0CO,0.48700000000000004,P11473
23671,1IE8_KH1,3CS4_COV,0.622,P11473
23672,1IE8_KH1,1TXI_TX5,1.097,P11473
23673,1IE8_KH1,3A3Z_2MV,0.40700000000000003,P11473
23674,1IE8_KH1,3A40_23R,0.42200000000000004,P11473
23675,1IE8_KH1,2HAR_OCC,1.099,P11473
23676,1IE8_KH1,5YT2_90O,1.0170000000000001,P11473
23677,1IE8_KH1,1S19_MC9,0.7290000000000001,P11473
23678,1IE8_KH1,2HB8_MVD,0.561,P11473
23679,1IE8_KH1,2HB7_O1C,0.7609999999999999,P11473
23680,1IE8_KH1,1IE8_KH1,1.571,P11473
23681,1IE8_KH1,3TKC_FMV,0.945,P11473
23682,1IE8_KH1,3KPZ_ZNE,1.31,P11473
23683,1IE8_KH1,3P8X_ZYD,2.47,P11473
23684,3AZ1_DS2,3AZ2_DS3,1.636,P11473
23685,3AZ1_DS2,3AZ3_DS6,9.75,P11473
23686,3AZ1_DS2,3AZ1_DS2,0.847,P11473
23687,3A40_23R,2HAS_C3O,1.187,P11473
23688,3A40_23R,2HAM_C33,0.7070000000000001,P11473
23689,3A40_23R,3CS6_0CO,0.512,P11473
23690,3A40_23R,3CS4_COV,0.574,P11473
23691,3A40_23R,1TXI_TX5,0.7609999999999999,P11473
23692,3A40_23R,3A3Z_2MV,0.517,P11473
23693,3A40_23R,3A40_23R,0.424,P11473
23694,3A40_23R,2HAR_OCC,1.1440000000000001,P11473
23695,3A40_23R,1S19_MC9,1.422,P11473
23696,3A40_23R,2HB8_MVD,0.58,P11473
23697,3A40_23R,2HB7_O1C,1.3869999999999998,P11473
23698,3A40_23R,1IE8_KH1,0.861,P11473
23699,3A40_23R,4G2I_0VQ,10.421,P11473
23700,3A40_23R,3TKC_FMV,0.958,P11473
23701,3A40_23R,3KPZ_ZNE,1.254,P11473
23702,3A40_23R,3P8X_ZYD,1.193,P11473
23703,3AZ3_DS6,3AZ2_DS3,1.492,P11473
23704,3AZ3_DS6,3AZ3_DS6,9.783999999999999,P11473
23705,3AZ3_DS6,4G2I_0VQ,2.1,P11473
23706,3AZ3_DS6,3AZ1_DS2,8.988,P11473
23707,3GRJ_G14,4JXV_1MU,19.022000000000002,P00811
23708,3GRJ_G14,4KZ3_1U1,7.095,P00811
23709,3GRJ_G14,1XGJ_HTC,15.548,P00811
23710,3GRJ_G14,1XGI_NST,7.774,P00811
23711,3GRJ_G14,2R9X_WH6,23.328000000000003,P00811
23712,3GRJ_G14,4KZ9_1U7,11.686,P00811
23713,3GRJ_G14,4JXS_18U,14.317,P00811
23714,3GRJ_G14,4KZB_NZ3,12.314,P00811
23715,3GRJ_G14,4KZ6_ZB6,21.886999999999997,P00811
23716,3GRJ_G14,3GV9_GV9,16.844,P00811
23717,3GRJ_G14,4KZ4_4A1,12.28,P00811
23718,3GRJ_G14,1L2S_STC,12.933,P00811
23719,3GRJ_G14,3GRJ_G14,0.815,P00811
23720,3GRJ_G14,2PU2_DK2,16.363,P00811
23721,3GRJ_G14,3GQZ_GF7,9.779,P00811
23722,3GRJ_G14,1LL9_AXL,16.009,P00811
23723,3GRJ_G14,4KZ5_1U3,13.786,P00811
23724,3GRJ_G14,3GVB_3GV,13.442,P00811
23725,3GRJ_G14,4OKP_2V0,21.138,P00811
23726,3GRJ_G14,2R9W_23C,16.287,P00811
23727,3GRJ_G14,4JXW_1MW,16.487000000000002,P00811
23728,4JXW_1MW,4JXV_1MU,3.59,P00811
23729,4JXW_1MW,4KZ3_1U1,7.617000000000001,P00811
23730,4JXW_1MW,3GR2_GF4,4.9110000000000005,P00811
23731,4JXW_1MW,1XGJ_HTC,1.577,P00811
23732,4JXW_1MW,1XGI_NST,1.22,P00811
23733,4JXW_1MW,2R9X_WH6,6.428999999999999,P00811
23734,4JXW_1MW,4KZ7_1U5,8.149,P00811
23735,4JXW_1MW,4KZ9_1U7,14.309000000000001,P00811
23736,4JXW_1MW,4JXS_18U,1.7180000000000002,P00811
23737,4JXW_1MW,4KZB_NZ3,13.442,P00811
23738,4JXW_1MW,3GV9_GV9,1.396,P00811
23739,4JXW_1MW,4KZ4_4A1,8.906,P00811
23740,4JXW_1MW,1L2S_STC,1.262,P00811
23741,4JXW_1MW,3GRJ_G14,19.486,P00811
23742,4JXW_1MW,2PU2_DK2,5.332000000000001,P00811
23743,4JXW_1MW,3GQZ_GF7,9.974,P00811
23744,4JXW_1MW,1LL9_AXL,3.54,P00811
23745,4JXW_1MW,4KZ5_1U3,7.581,P00811
23746,4JXW_1MW,3GVB_3GV,9.415,P00811
23747,4JXW_1MW,2R9W_23C,7.212000000000001,P00811
23748,4JXW_1MW,4JXW_1MW,1.499,P00811
23749,1XGJ_HTC,4JXV_1MU,2.461,P00811
23750,1XGJ_HTC,4KZ3_1U1,8.217,P00811
23751,1XGJ_HTC,3GR2_GF4,4.244,P00811
23752,1XGJ_HTC,1XGJ_HTC,1.0,P00811
23753,1XGJ_HTC,1XGI_NST,1.328,P00811
23754,1XGJ_HTC,2R9X_WH6,4.4830000000000005,P00811
23755,1XGJ_HTC,4KZ7_1U5,6.44,P00811
23756,1XGJ_HTC,4KZ9_1U7,10.245999999999999,P00811
23757,1XGJ_HTC,4JXS_18U,1.38,P00811
23758,1XGJ_HTC,4KZB_NZ3,15.397,P00811
23759,1XGJ_HTC,3GV9_GV9,2.097,P00811
23760,1XGJ_HTC,4KZ4_4A1,6.665,P00811
23761,1XGJ_HTC,1L2S_STC,1.2919999999999998,P00811
23762,1XGJ_HTC,3GRJ_G14,20.934,P00811
23763,1XGJ_HTC,2PU2_DK2,3.721,P00811
23764,1XGJ_HTC,1LL9_AXL,7.551,P00811
23765,1XGJ_HTC,4KZ5_1U3,6.712000000000001,P00811
23766,1XGJ_HTC,4OKP_2V0,9.946,P00811
23767,1XGJ_HTC,2R9W_23C,3.966,P00811
23768,1XGJ_HTC,4JXW_1MW,4.394,P00811
23769,1XGI_NST,4JXV_1MU,2.665,P00811
23770,1XGI_NST,4KZ3_1U1,7.676,P00811
23771,1XGI_NST,3GR2_GF4,6.695,P00811
23772,1XGI_NST,1XGJ_HTC,2.0,P00811
23773,1XGI_NST,1XGI_NST,2.4290000000000003,P00811
23774,1XGI_NST,2R9X_WH6,6.398,P00811
23775,1XGI_NST,4KZ9_1U7,10.855,P00811
23776,1XGI_NST,4JXS_18U,0.6990000000000001,P00811
23777,1XGI_NST,4KZB_NZ3,8.544,P00811
23778,1XGI_NST,3GV9_GV9,1.2890000000000001,P00811
23779,1XGI_NST,4KZ4_4A1,5.083,P00811
23780,1XGI_NST,1L2S_STC,1.548,P00811
23781,1XGI_NST,3GRJ_G14,12.125,P00811
23782,1XGI_NST,2PU2_DK2,5.517,P00811
23783,1XGI_NST,3GQZ_GF7,6.34,P00811
23784,1XGI_NST,1LL9_AXL,1.855,P00811
23785,1XGI_NST,4KZ5_1U3,4.184,P00811
23786,1XGI_NST,3GVB_3GV,7.254,P00811
23787,1XGI_NST,4OKP_2V0,15.217,P00811
23788,1XGI_NST,2R9W_23C,6.196000000000001,P00811
23789,1XGI_NST,4JXW_1MW,1.659,P00811
23790,1L2S_STC,4JXV_1MU,2.656,P00811
23791,1L2S_STC,4KZ3_1U1,7.223,P00811
23792,1L2S_STC,3GR2_GF4,6.643,P00811
23793,1L2S_STC,1XGJ_HTC,0.7759999999999999,P00811
23794,1L2S_STC,1XGI_NST,2.38,P00811
23795,1L2S_STC,2R9X_WH6,6.395,P00811
23796,1L2S_STC,4KZ9_1U7,18.008,P00811
23797,1L2S_STC,4JXS_18U,1.6780000000000002,P00811
23798,1L2S_STC,3GV9_GV9,1.2890000000000001,P00811
23799,1L2S_STC,4KZ4_4A1,4.938,P00811
23800,1L2S_STC,1L2S_STC,0.431,P00811
23801,1L2S_STC,3GRJ_G14,21.35,P00811
23802,1L2S_STC,2PU2_DK2,8.397,P00811
23803,1L2S_STC,3GQZ_GF7,10.880999999999998,P00811
23804,1L2S_STC,1LL9_AXL,2.845,P00811
23805,1L2S_STC,4KZ5_1U3,5.246,P00811
23806,1L2S_STC,3GVB_3GV,4.415,P00811
23807,1L2S_STC,4OKP_2V0,11.244000000000002,P00811
23808,1L2S_STC,2R9W_23C,8.373,P00811
23809,1L2S_STC,4JXW_1MW,3.7489999999999997,P00811
23810,4JXS_18U,4JXV_1MU,3.5869999999999997,P00811
23811,4JXS_18U,4KZ3_1U1,7.559,P00811
23812,4JXS_18U,1XGJ_HTC,2.311,P00811
23813,4JXS_18U,1XGI_NST,1.882,P00811
23814,4JXS_18U,2R9X_WH6,9.356,P00811
23815,4JXS_18U,4KZ7_1U5,7.446000000000001,P00811
23816,4JXS_18U,4KZ9_1U7,12.955,P00811
23817,4JXS_18U,4JXS_18U,2.593,P00811
23818,4JXS_18U,4KZB_NZ3,15.48,P00811
23819,4JXS_18U,3GV9_GV9,0.986,P00811
23820,4JXS_18U,4KZ4_4A1,6.7620000000000005,P00811
23821,4JXS_18U,1L2S_STC,0.48200000000000004,P00811
23822,4JXS_18U,2PU2_DK2,2.742,P00811
23823,4JXS_18U,3GQZ_GF7,12.029000000000002,P00811
23824,4JXS_18U,1LL9_AXL,4.12,P00811
23825,4JXS_18U,4KZ5_1U3,1.952,P00811
23826,4JXS_18U,3GVB_3GV,4.5,P00811
23827,4JXS_18U,4OKP_2V0,11.669,P00811
23828,4JXS_18U,2R9W_23C,3.272,P00811
23829,4JXS_18U,4JXW_1MW,4.303999999999999,P00811
23830,2R9X_WH6,4JXV_1MU,8.698,P00811
23831,2R9X_WH6,4KZ3_1U1,2.452,P00811
23832,2R9X_WH6,1XGJ_HTC,3.9560000000000004,P00811
23833,2R9X_WH6,1XGI_NST,6.351,P00811
23834,2R9X_WH6,2R9X_WH6,0.74,P00811
23835,2R9X_WH6,4KZ7_1U5,4.398,P00811
23836,2R9X_WH6,4JXS_18U,9.004,P00811
23837,2R9X_WH6,4KZB_NZ3,18.458,P00811
23838,2R9X_WH6,4KZ6_ZB6,4.697,P00811
23839,2R9X_WH6,3GV9_GV9,7.437,P00811
23840,2R9X_WH6,4KZ4_4A1,6.49,P00811
23841,2R9X_WH6,1L2S_STC,6.955,P00811
23842,2R9X_WH6,3GRJ_G14,16.664,P00811
23843,2R9X_WH6,2PU2_DK2,1.252,P00811
23844,2R9X_WH6,3GQZ_GF7,8.852,P00811
23845,2R9X_WH6,4KZ5_1U3,4.373,P00811
23846,2R9X_WH6,4OKP_2V0,10.13,P00811
23847,2R9X_WH6,2R9W_23C,1.446,P00811
23848,2R9X_WH6,4JXW_1MW,5.445,P00811
23849,2PU2_DK2,4JXV_1MU,3.799,P00811
23850,2PU2_DK2,4KZ3_1U1,4.231,P00811
23851,2PU2_DK2,3GR2_GF4,6.343,P00811
23852,2PU2_DK2,1XGJ_HTC,2.05,P00811
23853,2PU2_DK2,1XGI_NST,6.35,P00811
23854,2PU2_DK2,2R9X_WH6,1.165,P00811
23855,2PU2_DK2,4KZ7_1U5,5.349,P00811
23856,2PU2_DK2,4KZ9_1U7,10.985,P00811
23857,2PU2_DK2,4JXS_18U,2.964,P00811
23858,2PU2_DK2,4KZB_NZ3,8.844,P00811
23859,2PU2_DK2,4KZ6_ZB6,5.428,P00811
23860,2PU2_DK2,3GV9_GV9,6.593999999999999,P00811
23861,2PU2_DK2,4KZ4_4A1,6.522,P00811
23862,2PU2_DK2,1L2S_STC,6.888,P00811
23863,2PU2_DK2,3GRJ_G14,9.802,P00811
23864,2PU2_DK2,2PU2_DK2,0.59,P00811
23865,2PU2_DK2,3GQZ_GF7,9.072000000000001,P00811
23866,2PU2_DK2,1LL9_AXL,5.25,P00811
23867,2PU2_DK2,4KZ5_1U3,4.248,P00811
23868,2PU2_DK2,3GVB_3GV,5.686,P00811
23869,2PU2_DK2,4OKP_2V0,8.709,P00811
23870,2PU2_DK2,2R9W_23C,1.466,P00811
23871,2PU2_DK2,4JXW_1MW,5.3420000000000005,P00811
23872,3GVB_3GV,4JXV_1MU,8.577,P00811
23873,3GVB_3GV,3GR2_GF4,6.417000000000001,P00811
23874,3GVB_3GV,1XGI_NST,6.212999999999999,P00811
23875,3GVB_3GV,2R9X_WH6,6.89,P00811
23876,3GVB_3GV,4KZ9_1U7,9.443,P00811
23877,3GVB_3GV,4JXS_18U,7.377999999999999,P00811
23878,3GVB_3GV,4KZB_NZ3,15.89,P00811
23879,3GVB_3GV,3GV9_GV9,4.846,P00811
23880,3GVB_3GV,4KZ4_4A1,5.499,P00811
23881,3GVB_3GV,1L2S_STC,4.916,P00811
23882,3GVB_3GV,3GRJ_G14,11.295,P00811
23883,3GVB_3GV,2PU2_DK2,6.472,P00811
23884,3GVB_3GV,3GQZ_GF7,8.079,P00811
23885,3GVB_3GV,1LL9_AXL,7.29,P00811
23886,3GVB_3GV,4KZ5_1U3,3.667,P00811
23887,3GVB_3GV,3GVB_3GV,0.825,P00811
23888,3GVB_3GV,2R9W_23C,6.702999999999999,P00811
23889,3GVB_3GV,4JXW_1MW,7.754,P00811
23890,3GV9_GV9,4JXV_1MU,2.6039999999999996,P00811
23891,3GV9_GV9,4KZ3_1U1,7.678999999999999,P00811
23892,3GV9_GV9,3GR2_GF4,6.912999999999999,P00811
23893,3GV9_GV9,1XGJ_HTC,1.524,P00811
23894,3GV9_GV9,1XGI_NST,2.351,P00811
23895,3GV9_GV9,2R9X_WH6,6.667000000000001,P00811
23896,3GV9_GV9,4JXS_18U,1.94,P00811
23897,3GV9_GV9,4KZB_NZ3,10.969000000000001,P00811
23898,3GV9_GV9,3GV9_GV9,0.46799999999999997,P00811
23899,3GV9_GV9,4KZ4_4A1,1.3559999999999999,P00811
23900,3GV9_GV9,1L2S_STC,1.4509999999999998,P00811
23901,3GV9_GV9,2PU2_DK2,6.91,P00811
23902,3GV9_GV9,3GVB_3GV,5.64,P00811
23903,3GV9_GV9,2R9W_23C,7.114,P00811
23904,3GV9_GV9,4JXW_1MW,3.766,P00811
23905,3GR2_GF4,4JXV_1MU,8.871,P00811
23906,3GR2_GF4,3GR2_GF4,0.311,P00811
23907,3GR2_GF4,1XGJ_HTC,6.962999999999999,P00811
23908,3GR2_GF4,1XGI_NST,5.692,P00811
23909,3GR2_GF4,4JXS_18U,7.95,P00811
23910,3GR2_GF4,4KZB_NZ3,11.703,P00811
23911,3GR2_GF4,3GV9_GV9,6.607,P00811
23912,3GR2_GF4,4KZ4_4A1,4.053,P00811
23913,3GR2_GF4,1L2S_STC,6.37,P00811
23914,3GR2_GF4,2PU2_DK2,4.577,P00811
23915,3GR2_GF4,3GQZ_GF7,13.036,P00811
23916,3GR2_GF4,1LL9_AXL,6.6,P00811
23917,3GR2_GF4,4KZ5_1U3,6.811,P00811
23918,3GR2_GF4,3GVB_3GV,6.827999999999999,P00811
23919,3GR2_GF4,4OKP_2V0,22.803,P00811
23920,3GR2_GF4,4JXW_1MW,8.001,P00811
23921,3GQZ_GF7,4JXV_1MU,9.892999999999999,P00811
